,Name,ParkID,type,fuzz
45,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - diana ross playground
46,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - james michael levin playground
47,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - adventure playground
48,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - 110th street playground
49,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - the mall and rumsey playfield
50,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - bendheim playground
51,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - east meadow
52,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - north meadow
53,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - 110th street and lenox avenue playground
54,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - cedar hill
55,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - 79th street yard and summit rock
56,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - billy johnson playground
57,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,pool - lasker in central park
58,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - mariners gate playground
59,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - rudin playground
60,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - west 100th street playground
61,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - spector playground
62,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - safari playground
63,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - dana discovery nature center
64,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - ross pinetum
65,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - conservatory garden
66,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - pat hoffman friedman playground
67,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,recreation center - north meadow
68,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - sheep meadow
69,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - blockhouse one
70,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - heckscher ballfields and playground
71,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - conservatory gardens west landscape
72,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - west 68th street playground
73,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - the great hill
74,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - bernard playground
75,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - wien walk and arsenal
76,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - heckscher playground
77,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - reservoir northeast
78,central park,"[M010-151, M010-089, M010-090, M010-143, M010-145, M010-247, M010-164, M010-167, M010-169, M010-188, M010-176, M010-202, M010-195, M010-193, M010-241, M010-187, M010-031, M010-048, M010-059, M010-103, M010-207, M010-01, M010-02, M010-ZN01, M010-ZN03, M010-ZN05, M010-ZN06, M010-ZN07, M010-ZN08, M010-ZN09, M010-ZN14, M010-ZN15, M010-ZN16, M010-ZN17, M010-ZN20, M010-ZN21, M010-ZN26, M010-ZN27, M010-ZN28, M010-ZN29, M010-ZN30, M010-ZN31, M010-ZN32, M010-ZN33, M010-ZN34, M010-ZN35, M010-ZN36, M010-ZN37, M010-ZN38, M010-ZN39, M010-ZN40, M010-ZN41, M010-ZN44, M010-ZN45, M010-ZN46, M010-ZN47, M010-ZN48]",abstr,central park - wollman ice skating rink
